group_id,index1,index2,name1,name2,stem_fields1,stem_fields2,url,name_similarity,recommendation,reason
VAR_8747,2349,2362,Tinkercad - Jewelry Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Fashion, Geometry, Manufacturing","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8748,2349,2363,Tinkercad - Jewelry Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Fashion, Geometry, Manufacturing","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8749,2349,2364,Tinkercad - Jewelry Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Fashion, Geometry, Manufacturing","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8750,2349,2365,Tinkercad - Jewelry Design,Tinkercad Codeblocks - Parametric Design,"3D Design, Fashion, Geometry, Manufacturing","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,64,keep_separate,Different STEM fields
VAR_8751,2350,2351,Tinkercad - Mechanical Gears Design,Tinkercad - Box Design for 3D Printing,"3D Design, Mechanical Engineering, Physics, Mathematics","3D Design, Product Design, Engineering",https://www.tinkercad.com/learn,55,keep_separate,Different STEM fields
VAR_8752,2350,2352,Tinkercad - Mechanical Gears Design,Tinkercad - Minecraft Character Design,"3D Design, Mechanical Engineering, Physics, Mathematics","3D Design, Game Design, Art",https://www.tinkercad.com/learn,74,keep_separate,Different STEM fields
VAR_8753,2350,2353,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - LED Blink Basics,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8754,2350,2354,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Traffic Light System,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8755,2350,2355,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8756,2350,2356,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8757,2350,2357,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Temperature Monitor,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8758,2350,2358,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Servo Motor Control,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8759,2350,2359,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8760,2350,2360,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8761,2350,2361,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - LCD Display Project,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8762,2350,2362,Tinkercad - Mechanical Gears Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Mechanical Engineering, Physics, Mathematics","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8763,2350,2363,Tinkercad - Mechanical Gears Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Mechanical Engineering, Physics, Mathematics","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8764,2350,2364,Tinkercad - Mechanical Gears Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Mechanical Engineering, Physics, Mathematics","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8765,2350,2365,Tinkercad - Mechanical Gears Design,Tinkercad Codeblocks - Parametric Design,"3D Design, Mechanical Engineering, Physics, Mathematics","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,61,keep_separate,Different STEM fields
VAR_8766,2351,2352,Tinkercad - Box Design for 3D Printing,Tinkercad - Minecraft Character Design,"3D Design, Product Design, Engineering","3D Design, Game Design, Art",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8767,2351,2353,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - LED Blink Basics,"3D Design, Product Design, Engineering","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8768,2351,2354,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Traffic Light System,"3D Design, Product Design, Engineering","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,46,keep_separate,Different STEM fields
VAR_8769,2351,2355,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Distance Sensor Project,"3D Design, Product Design, Engineering","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,54,keep_separate,Different STEM fields
VAR_8770,2351,2356,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Piano with Buzzer,"3D Design, Product Design, Engineering","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8771,2351,2357,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Temperature Monitor,"3D Design, Product Design, Engineering","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,46,keep_separate,Different STEM fields
VAR_8772,2351,2358,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Servo Motor Control,"3D Design, Product Design, Engineering","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8773,2351,2359,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Product Design, Engineering","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8774,2351,2360,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Product Design, Engineering","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8775,2351,2361,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - LCD Display Project,"3D Design, Product Design, Engineering","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8776,2351,2362,Tinkercad - Box Design for 3D Printing,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Product Design, Engineering","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,55,keep_separate,Different STEM fields
VAR_8777,2351,2363,Tinkercad - Box Design for 3D Printing,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Product Design, Engineering","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,58,keep_separate,Different STEM fields
VAR_8778,2351,2364,Tinkercad - Box Design for 3D Printing,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Product Design, Engineering","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,56,keep_separate,Different STEM fields
VAR_8779,2351,2365,Tinkercad - Box Design for 3D Printing,Tinkercad Codeblocks - Parametric Design,"3D Design, Product Design, Engineering","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,54,keep_separate,Different STEM fields
VAR_8780,2352,2353,Tinkercad - Minecraft Character Design,Tinkercad Circuits - LED Blink Basics,"3D Design, Game Design, Art","Electronics, Circuits, Arduino, Programming",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8781,2352,2354,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Traffic Light System,"3D Design, Game Design, Art","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8782,2352,2355,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Distance Sensor Project,"3D Design, Game Design, Art","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8783,2352,2356,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Piano with Buzzer,"3D Design, Game Design, Art","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,47,keep_separate,Different STEM fields
VAR_8784,2352,2357,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Temperature Monitor,"3D Design, Game Design, Art","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,54,keep_separate,Different STEM fields
VAR_8785,2352,2358,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Servo Motor Control,"3D Design, Game Design, Art","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8786,2352,2359,Tinkercad - Minecraft Character Design,Tinkercad Circuits - RGB LED Color Mixer,"3D Design, Game Design, Art","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8787,2352,2360,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Motion Detector Alarm,"3D Design, Game Design, Art","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,55,keep_separate,Different STEM fields
VAR_8788,2352,2361,Tinkercad - Minecraft Character Design,Tinkercad Circuits - LCD Display Project,"3D Design, Game Design, Art","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,49,keep_separate,Different STEM fields
VAR_8789,2352,2362,Tinkercad - Minecraft Character Design,Tinkercad Circuits - Photoresistor Night Light,"3D Design, Game Design, Art","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,50,keep_separate,Different STEM fields
VAR_8790,2352,2363,Tinkercad - Minecraft Character Design,Tinkercad Codeblocks - Introduction to Coding,"3D Design, Game Design, Art","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,53,keep_separate,Different STEM fields
VAR_8791,2352,2364,Tinkercad - Minecraft Character Design,Tinkercad Codeblocks - Loops and Patterns,"3D Design, Game Design, Art","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,48,keep_separate,Different STEM fields
VAR_8792,2352,2365,Tinkercad - Minecraft Character Design,Tinkercad Codeblocks - Parametric Design,"3D Design, Game Design, Art","Programming, Parametric Design, Mathematics, Engineering",https://www.tinkercad.com/learn,64,keep_separate,Different STEM fields
VAR_8793,2353,2354,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Traffic Light System,"Electronics, Circuits, Arduino, Programming","Electronics, Programming, Arduino, Engineering",https://www.tinkercad.com/learn,69,keep_separate,Different STEM fields
VAR_8794,2353,2355,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Distance Sensor Project,"Electronics, Circuits, Arduino, Programming","Electronics, Sensors, Arduino, Robotics",https://www.tinkercad.com/learn,67,keep_separate,Different STEM fields
VAR_8795,2353,2356,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Piano with Buzzer,"Electronics, Circuits, Arduino, Programming","Electronics, Music, Physics, Programming",https://www.tinkercad.com/learn,67,keep_separate,Different STEM fields
VAR_8796,2353,2357,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Temperature Monitor,"Electronics, Circuits, Arduino, Programming","Electronics, Sensors, Data Science, Environmental Science",https://www.tinkercad.com/learn,65,keep_separate,Different STEM fields
VAR_8797,2353,2358,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Servo Motor Control,"Electronics, Circuits, Arduino, Programming","Electronics, Robotics, Motors, Programming",https://www.tinkercad.com/learn,65,keep_separate,Different STEM fields
VAR_8798,2353,2359,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - RGB LED Color Mixer,"Electronics, Circuits, Arduino, Programming","Electronics, Art, Color Theory, Programming",https://www.tinkercad.com/learn,73,keep_separate,Different STEM fields
VAR_8799,2353,2360,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Motion Detector Alarm,"Electronics, Circuits, Arduino, Programming","Electronics, Security Systems, Sensors, Programming",https://www.tinkercad.com/learn,63,keep_separate,Different STEM fields
VAR_8800,2353,2361,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - LCD Display Project,"Electronics, Circuits, Arduino, Programming","Electronics, Displays, Communication, Programming",https://www.tinkercad.com/learn,70,keep_separate,Different STEM fields
VAR_8801,2353,2362,Tinkercad Circuits - LED Blink Basics,Tinkercad Circuits - Photoresistor Night Light,"Electronics, Circuits, Arduino, Programming","Electronics, Automation, Sensors, Programming",https://www.tinkercad.com/learn,63,keep_separate,Different STEM fields
VAR_8802,2353,2363,Tinkercad Circuits - LED Blink Basics,Tinkercad Codeblocks - Introduction to Coding,"Electronics, Circuits, Arduino, Programming","Programming, Coding, Computational Thinking, 3D Design",https://www.tinkercad.com/learn,51,keep_separate,Different STEM fields
VAR_8803,2353,2364,Tinkercad Circuits - LED Blink Basics,Tinkercad Codeblocks - Loops and Patterns,"Electronics, Circuits, Arduino, Programming","Programming, Algorithms, Pattern Recognition, Mathematics",https://www.tinkercad.com/learn,56,keep_separate,Different STEM fields
